cost_scenario,subset,model,lead_time,policy,maintenance_rate_mean,maintenance_rate_std,early_maintenance_rate_mean,early_maintenance_rate_std,late_maintenance_rate_mean,late_maintenance_rate_std,missed_critical_rate_mean,missed_critical_rate_std,expected_cost_mean,expected_cost_std,oracle_expected_cost_mean,oracle_expected_cost_std,decision_regret_mean,decision_regret_std
balanced_low,FD003,gradient_boosting,30.0,mean,0.19333333333333336,0.005773502691896261,0.02,0.0,0.02666666666666667,0.005773502691896256,0.02666666666666667,0.005773502691896256,0.5945333333333332,0.08082903768654762,0.20000000000000004,0.0,0.3945333333333334,0.08082903768654762
balanced_low,FD003,gradient_boosting,50.0,mean,0.29666666666666663,0.011547005383792521,0.02,0.01,0.013333333333333334,0.005773502691896258,0.0,0.0,0.3685333333333333,0.025579940057266222,0.29,0.0,0.07853333333333333,0.025579940057266222
balanced_low,FD003,gru,10.0,mean,0.04666666666666667,0.005773502691896261,0.0,0.0,0.013333333333333334,0.005773502691896257,0.15333333333333332,0.005773502691896261,1.6466666666666667,0.08082903768654749,0.06,0.0,1.5866666666666667,0.08082903768654749
balanced_low,FD003,gru,20.0,mean,0.11333333333333333,0.011547005383792507,0.01,0.01,0.03666666666666667,0.005773502691896256,0.09000000000000001,0.010000000000000007,1.1983333333333333,0.11663761543058632,0.14,0.0,1.0583333333333333,0.11663761543058622
balanced_low,FD003,gru,30.0,mean,0.19000000000000003,0.01732050807568877,0.01,0.0,0.02,0.017320508075688773,0.02,0.017320508075688773,0.49099999999999994,0.24248711305964277,0.20000000000000004,0.0,0.29100000000000004,0.24248711305964285
balanced_low,FD003,gru,50.0,mean,0.2866666666666667,0.015275252316519458,0.016666666666666666,0.020816659994661327,0.02,0.01,0.0,0.0,0.3919333333333334,0.06474884812360245,0.29,0.0,0.10193333333333333,0.06474884812360243
balanced_low,FD003,gru_safety_mse,10.0,mean,0.056666666666666664,0.005773502691896254,0.006666666666666667,0.005773502691896258,0.01,0.01,0.14333333333333334,0.005773502691896247,1.5412666666666668,0.09807187840218674,0.06,0.0,1.4812666666666665,0.09807187840218679
balanced_low,FD003,gru_safety_mse,20.0,mean,0.13333333333333333,0.005773502691896261,0.013333333333333334,0.015275252316519466,0.02,0.017320508075688773,0.07,0.009999999999999998,0.9355333333333333,0.17888614628677463,0.14,0.0,0.7955333333333333,0.17888614628677474
balanced_low,FD003,gru_safety_mse,30.0,mean,0.20333333333333334,0.011547005383792512,0.016666666666666666,0.005773502691896258,0.013333333333333334,0.015275252316519466,0.013333333333333334,0.015275252316519466,0.4044666666666667,0.21833921620573188,0.20000000000000004,0.0,0.20446666666666666,0.21833921620573188
balanced_low,FD003,gru_safety_mse,50.0,mean,0.3233333333333333,0.02516611478423584,0.05333333333333334,0.03214550253664318,0.02,0.01,0.0,0.0,0.4371333333333333,0.08247916908731161,0.29,0.0,0.14713333333333334,0.08247916908731157
balanced_low,FD003,lstm,10.0,mean,0.05666666666666667,0.015275252316519468,0.0033333333333333335,0.005773502691896258,0.006666666666666667,0.011547005383792516,0.14333333333333334,0.015275252316519463,1.5233999999999999,0.19287996267108728,0.06,0.0,1.4634,0.19287996267108728
balanced_low,FD003,lstm,20.0,mean,0.11,0.009999999999999992,0.0,0.0,0.03,0.010000000000000004,0.09000000000000001,0.01,1.16,0.13999999999999999,0.14,0.0,1.02,0.1399999999999999
balanced_low,FD003,lstm,30.0,mean,0.19000000000000003,0.01732050807568877,0.01,0.0,0.02,0.017320508075688773,0.02,0.017320508075688773,0.4904666666666666,0.2429489932749945,0.20000000000000004,0.0,0.2904666666666667,0.24294899327499456
balanced_low,FD003,lstm,50.0,mean,0.29666666666666663,0.0057735026918962675,0.01,0.0,0.0033333333333333335,0.005773502691896258,0.0,0.0,0.3149333333333333,0.023094010767585018,0.29,0.0,0.024933333333333335,0.023094010767585032
balanced_low,FD003,random_forest,10.0,mean,0.05333333333333334,0.005773502691896254,0.0,0.0,0.006666666666666667,0.005773502691896258,0.14666666666666667,0.005773502691896247,1.5533333333333335,0.08082903768654771,0.06,0.0,1.4933333333333334,0.08082903768654771
balanced_low,FD003,random_forest,20.0,mean,0.12333333333333334,0.005773502691896261,0.0,0.0,0.016666666666666666,0.005773502691896258,0.07666666666666667,0.005773502691896256,0.9733333333333333,0.08082903768654763,0.14,0.0,0.8333333333333334,0.08082903768654763
balanced_low,FD003,random_forest,30.0,mean,0.19666666666666666,0.011547005383792509,0.02,0.0,0.023333333333333334,0.011547005383792514,0.023333333333333334,0.011547005383792514,0.5478666666666666,0.16165807537309523,0.20000000000000004,0.0,0.3478666666666667,0.1616580753730952
balanced_low,FD003,random_forest,50.0,mean,0.28,0.0,0.016666666666666666,0.005773502691896258,0.02666666666666667,0.005773502691896255,0.0,0.0,0.41500000000000004,0.02927182946110473,0.29,0.0,0.125,0.029271829461104747
balanced_low,FD003,ridge,10.0,mean,0.07333333333333333,0.01154700538379252,0.02666666666666667,0.005773502691896256,0.013333333333333334,0.005773502691896258,0.12666666666666668,0.011547005383792528,1.4098,0.13232868169826215,0.06,0.0,1.3498,0.13232868169826215
balanced_low,FD003,ridge,20.0,mean,0.09999999999999999,0.017320508075688773,0.006666666666666667,0.005773502691896258,0.04666666666666667,0.011547005383792516,0.09999999999999999,0.017320508075688773,1.3343999999999998,0.21269583916945808,0.14,0.0,1.1944,0.21269583916945808
balanced_low,FD003,ridge,30.0,mean,0.15666666666666665,0.005773502691896261,0.0,0.0,0.043333333333333335,0.005773502691896256,0.043333333333333335,0.005773502691896256,0.8066666666666666,0.08082903768654766,0.20000000000000004,0.0,0.6066666666666667,0.08082903768654755
balanced_low,FD003,ridge,50.0,mean,0.22,0.0,0.0,0.0,0.07,0.0,0.016666666666666666,0.005773502691896258,0.7366666666666667,0.05773502691896255,0.29,0.0,0.4466666666666666,0.05773502691896256
balanced_low,FD003,tcn,10.0,mean,0.09333333333333334,0.020816659994661327,0.03666666666666667,0.023094010767585032,0.0033333333333333335,0.005773502691896258,0.11,0.017320508075688773,1.2156,0.135554564659402,0.06,0.0,1.1556,0.13555456465940197
balanced_low,FD003,tcn,20.0,mean,0.1466666666666667,0.011547005383792521,0.02,0.01,0.013333333333333334,0.005773502691896258,0.056666666666666664,0.005773502691896255,0.7829999999999999,0.06397624559162564,0.14,0.0,0.6429999999999999,0.06397624559162554
balanced_low,FD003,tcn,30.0,mean,0.19999999999999998,0.009999999999999992,0.02,0.0,0.02,0.01,0.02,0.01,0.5012,0.14,0.20000000000000004,0.0,0.30119999999999997,0.13999999999999999
balanced_low,FD003,tcn,50.0,mean,0.3066666666666667,0.023094010767585025,0.04666666666666666,0.02309401076758503,0.03,0.0,0.0,0.0,0.4656666666666667,0.029365512652315958,0.29,0.0,0.17566666666666664,0.02936551265231605
balanced_low,FD004,gradient_boosting,10.0,mean,0.02419354838709677,0.004032258064516129,0.01478494623655914,0.0023280252789904263,0.047043010752688165,0.0023280252789904246,0.1895161290322581,0.0040322580645161255,2.156505376344086,0.046290697237253445,0.056451612903225805,0.0,2.1000537634408603,0.04629069723725311
balanced_low,FD004,gradient_boosting,20.0,mean,0.10483870967741936,0.006984075836971283,0.016129032258064516,0.004032258064516129,0.07258064516129031,0.010668352060744317,0.114247311827957,0.009312101115961707,1.6125806451612903,0.13991131333217846,0.16129032258064516,0.0,1.451290322580645,0.1399113133321785
balanced_low,FD004,gradient_boosting,30.0,mean,0.1747311827956989,0.012318751868160869,0.022849462365591395,0.0023280252789904267,0.06182795698924731,0.010147626929127351,0.06182795698924731,0.010147626929127351,1.1045161290322578,0.13984829003161198,0.21370967741935484,0.0,0.8908064516129032,0.1398482900316119
balanced_low,FD004,gradient_boosting,50.0,mean,0.2728494623655914,0.006159375934080425,0.025537634408602152,0.002328025278990425,0.07526881720430108,0.004656050557980849,0.016129032258064516,0.0,0.817231182795699,0.017227387064529164,0.3225806451612903,0.0,0.4946505376344086,0.017227387064529143
balanced_low,FD004,gru,10.0,mean,0.013440860215053764,0.00839381451397634,0.008064516129032258,0.006984075836971279,0.051075268817204304,0.0023280252789904315,0.2002688172043011,0.008393814513976354,2.2721505376344084,0.08350888550138227,0.056451612903225805,0.0,2.215698924731183,0.08350888550138232
balanced_low,FD004,gru,20.0,mean,0.0954301075268817,0.024637503736321714,0.006720430107526882,0.004656050557980853,0.07258064516129033,0.02133670412148863,0.1196236559139785,0.02292838993176343,1.6551075268817204,0.3107766250036026,0.16129032258064516,0.0,1.4938172043010753,0.31077662500360254
balanced_low,FD004,gru,30.0,mean,0.1801075268817204,0.008393814513976335,0.01747311827956989,0.002328025278990425,0.051075268817204304,0.006159375934080431,0.051075268817204304,0.006159375934080431,0.9493548387096774,0.08105974081926083,0.21370967741935484,0.0,0.7356451612903226,0.08105974081926083
balanced_low,FD004,gru,50.0,mean,0.2862903225806452,0.008064516129032265,0.01747311827956989,0.0023280252789904267,0.053763440860215055,0.00839381451397634,0.01075268817204301,0.00615937593408043,0.6683870967741935,0.09350151773601653,0.3225806451612903,0.0,0.3458064516129032,0.09350151773601648
balanced_low,FD004,gru_safety_mse,10.0,mean,0.041666666666666664,0.01629617695293298,0.022849462365591395,0.012318751868160862,0.03763440860215054,0.006159375934080432,0.17204301075268816,0.01629617695293299,1.9522311827956988,0.1703939766151846,0.056451612903225805,0.0,1.895779569892473,0.17039397661518457
balanced_low,FD004,gru_safety_mse,20.0,mean,0.14650537634408603,0.02220794575518589,0.025537634408602152,0.010147626929127353,0.04032258064516129,0.01209677419354839,0.07661290322580645,0.01847812780224129,1.1176612903225804,0.22058158806372738,0.16129032258064516,0.0,0.9563709677419355,0.2205815880637275
balanced_low,FD004,gru_safety_mse,30.0,mean,0.21505376344086022,0.020295253858254703,0.03225806451612903,0.010668352060744317,0.030913978494623656,0.010147626929127353,0.030913978494623656,0.010147626929127353,0.6861290322580644,0.12839081997357116,0.21370967741935484,0.0,0.47241935483870967,0.12839081997357113
balanced_low,FD004,gru_safety_mse,50.0,mean,0.31451612903225806,0.024193548387096753,0.028225806451612906,0.010668352060744317,0.03629032258064516,0.014538513207516084,0.004032258064516129,0.004032258064516129,0.5498924731182795,0.08106541039860342,0.3225806451612903,0.0,0.22731182795698923,0.0810654103986034
balanced_low,FD004,random_forest,10.0,mean,0.024193548387096777,0.010668352060744318,0.004032258064516129,0.0,0.036290322580645164,0.010668352060744317,0.1895161290322581,0.010668352060744308,2.1011290322580645,0.14931126567768643,0.056451612903225805,0.0,2.0446774193548385,0.14931126567768627
balanced_low,FD004,random_forest,20.0,mean,0.10080645161290323,0.004032258064516127,0.0,0.0,0.06048387096774194,0.004032258064516126,0.11290322580645161,0.0040322580645161255,1.532258064516129,0.05645161290322581,0.16129032258064516,0.0,1.370967741935484,0.056451612903225756
balanced_low,FD004,random_forest,30.0,mean,0.17338709677419353,0.010668352060744325,0.012096774193548385,0.006984075836971279,0.05241935483870968,0.008064516129032258,0.05241935483870968,0.008064516129032258,0.9607258064516128,0.11314567861376688,0.21370967741935484,0.0,0.747016129032258,0.11314567861376688
