cost_scenario,subset,model,lead_time,policy,maintenance_rate_mean,maintenance_rate_std,early_maintenance_rate_mean,early_maintenance_rate_std,late_maintenance_rate_mean,late_maintenance_rate_std,missed_critical_rate_mean,missed_critical_rate_std,expected_cost_mean,expected_cost_std,oracle_expected_cost_mean,oracle_expected_cost_std,decision_regret_mean,decision_regret_std
baseline,FD004,gru_safety_mse,20.0,mean,0.14650537634408603,0.02220794575518589,0.025537634408602152,0.010147626929127353,0.04032258064516129,0.01209677419354839,0.07661290322580645,0.01847812780224129,2.0854032258064517,0.46501662245249675,0.16129032258064516,0.0,1.9241129032258062,0.46501662245249686
baseline,FD004,gru_safety_mse,30.0,mean,0.21505376344086022,0.020295253858254703,0.03225806451612903,0.010668352060744317,0.030913978494623656,0.010147626929127353,0.030913978494623656,0.010147626929127353,1.1498387096774192,0.2804911400679312,0.21370967741935484,0.0,0.9361290322580644,0.28049114006793097
baseline,FD004,tcn,50.0,mean,0.3118279569892473,0.004656050557980849,0.022849462365591395,0.002328025278990425,0.033602150537634407,0.002328025278990426,0.004032258064516129,0.0,0.736505376344086,0.01697697171185222,0.3225806451612903,0.0,0.41392473118279566,0.016976971711852182
early_penalty,FD001,ridge,10.0,mean,0.06666666666666667,0.005773502691896261,0.0,0.0,0.0033333333333333335,0.005773502691896258,0.18333333333333335,0.005773502691896267,3.766666666666667,0.16743157806499148,0.07,0.0,3.6966666666666668,0.16743157806499148
early_penalty,FD001,tcn,20.0,mean,0.15333333333333332,0.005773502691896261,0.013333333333333334,0.005773502691896258,0.02,0.0,0.10333333333333333,0.005773502691896256,2.4263333333333335,0.11528479228993442,0.16,0.0,2.2663333333333333,0.11528479228993442
early_penalty,FD001,gradient_boosting,30.0,mean,0.23,0.0,0.006666666666666667,0.005773502691896258,0.02666666666666667,0.005773502691896256,0.02666666666666667,0.005773502691896256,1.0313333333333334,0.17435978129526708,0.25,0.0,0.7813333333333333,0.174359781295267
early_penalty,FD001,gru_safety_mse,50.0,mean,0.34,0.017320508075688777,0.023333333333333334,0.011547005383792516,0.013333333333333334,0.005773502691896257,0.0,0.0,0.49333333333333335,0.02482606157515389,0.33,0.0,0.16333333333333333,0.024826061575153904
early_penalty,FD002,gru_safety_mse,10.0,mean,0.09137709137709138,0.012411390940788873,0.028314028314028312,0.004458303236985529,0.02187902187902188,0.0080373204612592,0.14414414414414414,0.012411390940788868,3.196589446589446,0.3150542677445531,0.08494208494208494,0.0,3.111647361647362,0.3150542677445535
early_penalty,FD002,gru_safety_mse,20.0,mean,0.19433719433719432,0.008037320461259196,0.01287001287001287,0.0022291516184927643,0.023166023166023165,0.006687454855478291,0.04504504504504505,0.008037320461259202,1.3305662805662806,0.21779153554348368,0.20463320463320464,0.0,1.125933075933076,0.21779153554348368
early_penalty,FD002,gru_safety_mse,30.0,mean,0.24839124839124838,0.008037320461259203,0.02059202059202059,0.0080373204612592,0.007722007722007723,0.0,0.007722007722007723,0.0,0.4877734877734878,0.012859712738014704,0.23552123552123552,0.0,0.2522522522522523,0.012859712738014688
early_penalty,FD002,gru_safety_mse,50.0,mean,0.3732303732303732,0.014617524699614623,0.05148005148005148,0.012411390940788872,0.018018018018018018,0.004458303236985526,0.0,0.0,0.5898326898326899,0.04112029534120818,0.33976833976833976,0.0,0.25006435006435007,0.04112029534120819
early_penalty,FD003,tcn,10.0,mean,0.09333333333333334,0.020816659994661327,0.03666666666666667,0.023094010767585032,0.0033333333333333335,0.005773502691896258,0.11,0.017320508075688773,2.340666666666667,0.28958130694734646,0.06,0.0,2.280666666666667,0.2895813069473464
early_penalty,FD003,tcn,20.0,mean,0.1466666666666667,0.011547005383792521,0.02,0.01,0.013333333333333334,0.005773502691896258,0.056666666666666664,0.005773502691896255,1.4208333333333332,0.13778364682840033,0.14,0.0,1.2808333333333335,0.13778364682840033
early_penalty,FD003,gru_safety_mse,30.0,mean,0.20333333333333334,0.011547005383792512,0.016666666666666666,0.005773502691896258,0.013333333333333334,0.015275252316519466,0.013333333333333334,0.015275252316519466,0.6061666666666666,0.44758248774201753,0.20000000000000004,0.0,0.4061666666666666,0.44758248774201764
early_penalty,FD003,lstm,50.0,mean,0.29666666666666663,0.0057735026918962675,0.01,0.0,0.0033333333333333335,0.005773502691896258,0.0,0.0,0.334,0.0519615242270663,0.29,0.0,0.044000000000000004,0.051961524227066326
early_penalty,FD004,ridge,10.0,mean,0.044354838709677415,0.006984075836971278,0.022849462365591395,0.006159375934080428,0.03494623655913979,0.0023280252789904285,0.1693548387096774,0.006984075836971294,3.7863575268817207,0.14390845072925285,0.056451612903225805,0.0,3.7299059139784947,0.14390845072925285
early_penalty,FD004,gru_safety_mse,20.0,mean,0.14650537634408603,0.02220794575518589,0.025537634408602152,0.010147626929127353,0.04032258064516129,0.01209677419354839,0.07661290322580645,0.01847812780224129,2.090524193548387,0.46238252403197155,0.16129032258064516,0.0,1.9292338709677417,0.4623825240319716
early_penalty,FD004,gru_safety_mse,30.0,mean,0.21505376344086022,0.020295253858254703,0.03225806451612903,0.010668352060744317,0.030913978494623656,0.010147626929127353,0.030913978494623656,0.010147626929127353,1.1608870967741935,0.2742240109975716,0.21370967741935484,0.0,0.9471774193548388,0.27422401099757154
early_penalty,FD004,tcn,50.0,mean,0.3118279569892473,0.004656050557980849,0.022849462365591395,0.002328025278990425,0.033602150537634407,0.002328025278990426,0.004032258064516129,0.0,0.7485215053763441,0.014755438540684687,0.3225806451612903,0.0,0.4259408602150538,0.014755438540684654
high_late,FD001,ridge,10.0,mean,0.06666666666666667,0.005773502691896261,0.0,0.0,0.0033333333333333335,0.005773502691896258,0.18333333333333335,0.005773502691896267,3.7999999999999994,0.22516660498395386,0.07,0.0,3.7300000000000004,0.2251666049839542
high_late,FD001,tcn,20.0,mean,0.15333333333333332,0.005773502691896261,0.013333333333333334,0.005773502691896258,0.02,0.0,0.10333333333333333,0.005773502691896256,2.6225333333333336,0.11371056825701509,0.16,0.0,2.4625333333333335,0.1137105682570154
high_late,FD001,gradient_boosting,30.0,mean,0.23,0.0,0.006666666666666667,0.005773502691896258,0.02666666666666667,0.005773502691896256,0.02666666666666667,0.005773502691896256,1.2972,0.2314019878912019,0.25,0.0,1.0472000000000001,0.231401987891202
high_late,FD001,gru_safety_mse,50.0,mean,0.34,0.017320508075688777,0.023333333333333334,0.011547005383792516,0.013333333333333334,0.005773502691896257,0.0,0.0,0.6146666666666666,0.09191416285498843,0.33,0.0,0.2846666666666667,0.0919141628549884
high_late,FD002,gru_safety_mse,10.0,mean,0.09137709137709138,0.012411390940788873,0.028314028314028312,0.004458303236985529,0.02187902187902188,0.0080373204612592,0.14414414414414414,0.012411390940788868,3.413256113256113,0.3958413863461689,0.08494208494208494,0.0,3.3283140283140287,0.39584138634616894
high_late,FD002,gru_safety_mse,20.0,mean,0.19433719433719432,0.008037320461259196,0.01287001287001287,0.0022291516184927643,0.023166023166023165,0.006687454855478291,0.04504504504504505,0.008037320461259202,1.56002574002574,0.284200784509881,0.20463320463320464,0.0,1.3553925353925356,0.284200784509881
high_late,FD002,gru_safety_mse,30.0,mean,0.24839124839124838,0.008037320461259203,0.02059202059202059,0.0080373204612592,0.007722007722007723,0.0,0.007722007722007723,0.0,0.5603603603603603,0.009966277371961351,0.23552123552123552,0.0,0.32483912483912486,0.009966277371961449
high_late,FD002,gru_safety_mse,50.0,mean,0.3732303732303732,0.014617524699614623,0.05148005148005148,0.012411390940788872,0.018018018018018018,0.004458303236985526,0.0,0.0,0.7481595881595883,0.08167899903305555,0.33976833976833976,0.0,0.4083912483912484,0.0816789990330556
high_late,FD003,tcn,10.0,mean,0.09333333333333334,0.020816659994661327,0.03666666666666667,0.023094010767585032,0.0033333333333333335,0.005773502691896258,0.11,0.017320508075688773,2.3656,0.2800625644387338,0.06,0.0,2.3055999999999996,0.2800625644387342
high_late,FD003,tcn,20.0,mean,0.1466666666666667,0.011547005383792521,0.02,0.01,0.013333333333333334,0.005773502691896258,0.056666666666666664,0.005773502691896255,1.5496666666666667,0.18874928697437054,0.14,0.0,1.4096666666666666,0.18874928697437054
high_late,FD003,gru_safety_mse,30.0,mean,0.20333333333333334,0.011547005383792512,0.016666666666666666,0.005773502691896258,0.013333333333333334,0.015275252316519466,0.013333333333333334,0.015275252316519466,0.7378,0.6001988670432492,0.20000000000000004,0.0,0.5378,0.6001988670432492
high_late,FD003,lstm,50.0,mean,0.29666666666666663,0.0057735026918962675,0.01,0.0,0.0033333333333333335,0.005773502691896258,0.0,0.0,0.36493333333333333,0.1096965511460289,0.29,0.0,0.07493333333333334,0.1096965511460289
high_late,FD004,ridge,10.0,mean,0.044354838709677415,0.006984075836971278,0.022849462365591395,0.006159375934080428,0.03494623655913979,0.0023280252789904285,0.1693548387096774,0.006984075836971294,4.1325537634408605,0.16041253750468581,0.056451612903225805,0.0,4.0761021505376345,0.16041253750468573
high_late,FD004,gru_safety_mse,20.0,mean,0.14650537634408603,0.02220794575518589,0.025537634408602152,0.010147626929127353,0.04032258064516129,0.01209677419354839,0.07661290322580645,0.01847812780224129,2.4886290322580646,0.584922823915741,0.16129032258064516,0.0,2.327338709677419,0.584922823915741
high_late,FD004,gru_safety_mse,30.0,mean,0.21505376344086022,0.020295253858254703,0.03225806451612903,0.010668352060744317,0.030913978494623656,0.010147626929127353,0.030913978494623656,0.010147626929127353,1.458978494623656,0.38194185517153845,0.21370967741935484,0.0,1.245268817204301,0.38194185517153845
high_late,FD004,tcn,50.0,mean,0.3118279569892473,0.004656050557980849,0.022849462365591395,0.002328025278990425,0.033602150537634407,0.002328025278990426,0.004032258064516129,0.0,1.07252688172043,0.040227010398380364,0.3225806451612903,0.0,0.7499462365591398,0.04022701039838032
high_missed,FD001,ridge,10.0,mean,0.06666666666666667,0.005773502691896261,0.0,0.0,0.0033333333333333335,0.005773502691896258,0.18333333333333335,0.005773502691896267,7.433333333333333,0.28290163190291684,0.07,0.0,7.363333333333333,0.28290163190291684
high_missed,FD001,gru,20.0,mean,0.15333333333333335,0.011547005383792499,0.023333333333333334,0.005773502691896256,0.03,0.010000000000000004,0.09999999999999999,0.010000000000000007,4.454933333333333,0.4900629075265066,0.16,0.0,4.294933333333333,0.49006290752650633
high_missed,FD001,gradient_boosting,30.0,mean,0.23,0.0,0.006666666666666667,0.005773502691896258,0.02666666666666667,0.005773502691896256,0.02666666666666667,0.005773502691896256,1.5638666666666665,0.28913701481016457,0.25,0.0,1.3138666666666665,0.28913701481016457
high_missed,FD001,gru_safety_mse,50.0,mean,0.34,0.017320508075688777,0.023333333333333334,0.011547005383792516,0.013333333333333334,0.005773502691896257,0.0,0.0,0.48133333333333334,0.034179135936025846,0.33,0.0,0.15133333333333332,0.03417913593602583
high_missed,FD002,gru_safety_mse,10.0,mean,0.09137709137709138,0.012411390940788873,0.028314028314028312,0.004458303236985529,0.02187902187902188,0.0080373204612592,0.14414414414414414,0.012411390940788868,6.077348777348778,0.5637957951977708,0.08494208494208494,0.0,5.992406692406693,0.5637957951977708
high_missed,FD002,gru_safety_mse,20.0,mean,0.19433719433719432,0.008037320461259196,0.01287001287001287,0.0022291516184927643,0.023166023166023165,0.006687454855478291,0.04504504504504505,0.008037320461259202,2.2292664092664096,0.37853603208420283,0.20463320463320464,0.0,2.0246332046332047,0.37853603208420294
high_missed,FD002,gru_safety_mse,30.0,mean,0.24839124839124838,0.008037320461259203,0.02059202059202059,0.0080373204612592,0.007722007722007723,0.0,0.007722007722007723,0.0,0.6375804375804376,0.00996627737196136,0.23552123552123552,0.0,0.40205920205920204,0.009966277371961419
high_missed,FD002,gru_safety_mse,50.0,mean,0.3732303732303732,0.014617524699614623,0.05148005148005148,0.012411390940788872,0.018018018018018018,0.004458303236985526,0.0,0.0,0.5679794079794079,0.038750349940465514,0.33976833976833976,0.0,0.2282110682110682,0.03875034994046557
high_missed,FD003,tcn,10.0,mean,0.09333333333333334,0.020816659994661327,0.03666666666666667,0.023094010767585032,0.0033333333333333335,0.005773502691896258,0.11,0.017320508075688773,4.532266666666667,0.6410057514042544,0.06,0.0,4.472266666666666,0.6410057514042543
high_missed,FD003,tcn,20.0,mean,0.1466666666666667,0.011547005383792521,0.02,0.01,0.013333333333333334,0.005773502691896258,0.056666666666666664,0.005773502691896255,2.549666666666667,0.25136883922501874,0.14,0.0,2.409666666666667,0.2513688392250186
high_missed,FD003,gru_safety_mse,30.0,mean,0.20333333333333334,0.011547005383792512,0.016666666666666666,0.005773502691896258,0.013333333333333334,0.015275252316519466,0.013333333333333334,0.015275252316519466,0.8711333333333333,0.7529488783000698,0.20000000000000004,0.0,0.6711333333333335,0.7529488783000698
high_missed,FD003,lstm,50.0,mean,0.29666666666666663,0.0057735026918962675,0.01,0.0,0.0033333333333333335,0.005773502691896258,0.0,0.0,0.33159999999999995,0.0519615242270663,0.29,0.0,0.0416,0.05196152422706632
high_missed,FD004,ridge,10.0,mean,0.044354838709677415,0.006984075836971278,0.022849462365591395,0.006159375934080428,0.03494623655913979,0.0023280252789904285,0.1693548387096774,0.006984075836971294,7.170188172043011,0.2839818370064649,0.056451612903225805,0.0,7.1137365591397845,0.2839818370064649
high_missed,FD004,gru_safety_mse,20.0,mean,0.14650537634408603,0.02220794575518589,0.025537634408602152,0.010147626929127353,0.04032258064516129,0.01209677419354839,0.07661290322580645,0.01847812780224129,3.6176612903225807,0.8344032314183935,0.16129032258064516,0.0,3.4563709677419348,0.8344032314183929
high_missed,FD004,gru_safety_mse,30.0,mean,0.21505376344086022,0.020295253858254703,0.03225806451612903,0.010668352060744317,0.030913978494623656,0.010147626929127353,0.030913978494623656,0.010147626929127353,1.7681182795698926,0.48340329773978136,0.21370967741935484,0.0,1.5544086021505377,0.4834032977397811
high_missed,FD004,tcn,50.0,mean,0.3118279569892473,0.004656050557980849,0.022849462365591395,0.002328025278990425,0.033602150537634407,0.002328025278990426,0.004032258064516129,0.0,0.8171505376344085,0.016976971711852213,0.3225806451612903,0.0,0.49456989247311833,0.01697697171185217
