subset,split,model,job_name,seed,window_size,max_rul,hidden_size,num_layers,dropout,learning_rate,scheduler,loss,critical_threshold,critical_weight,over_weight,rmse,mae,nasa_s_score,critical_rmse_30,critical_rmse_50,overestimation_ratio,overestimation_magnitude,source_file,n_test_engines,nasa_per_engine,rmse_ref,mae_ref,nasa_per_engine_ref,critical_rmse_30_ref,critical_rmse_50_ref,overestimation_ratio_ref,overestimation_magnitude_ref,z_rmse,z_mae,z_nasa_per_engine,z_critical_rmse_30,z_critical_rmse_50,z_overestimation_ratio,z_overestimation_magnitude,sarbi_accuracy_log,sarbi_critical_log,sarbi_risk_log,sarbi_log,sarbi,job_label
FD001,test,gru,baseline_lr1e-3_h64_l1_w30,43,30,130,64,1,0.2,0.001,none,mse,50.0,2.0,2.0,15.76797979619515,11.86658290863037,543.1504971820958,6.349998288839378,7.138655649214538,0.63,8.177611064910888,D:\Beihang\Cmaps_RULE\reports\tables\deep_ablations\fd001\seed_43\baseline_lr1e-3_h64_l1_w30\metrics.csv,100.0,5.431504971820958,15.76797979619515,11.86658290863037,5.40591544450233,6.349998288839378,6.864008739704783,0.63,7.189925708770752,0.0,0.0,0.004722447572937056,0.0,0.03923283874255211,0.0,0.12871922298725935,0.0,0.019616419371276055,0.03454102953328336,0.01805248296818647,1.0182164140071623,Baseline GRU
FD001,test,gru_critical_mse,critical_w2_h64_l1_w30,43,30,130,64,1,0.2,0.001,none,critical_mse,50.0,2.0,2.0,15.058347135052133,11.09316080570221,452.3130003761864,4.121614726615357,5.250171696088971,0.62,7.001726818084717,D:\Beihang\Cmaps_RULE\reports\tables\deep_ablations\fd001\seed_43\critical_w2_h64_l1_w30\metrics.csv,100.0,4.523130003761864,15.76797979619515,11.86658290863037,5.40591544450233,6.349998288839378,6.864008739704783,0.63,7.189925708770752,-0.046048824169724244,-0.06739751610423973,-0.17828957374951043,-0.4322095328302304,-0.2680308553213673,-0.016000341320839523,-0.026524032168174498,-0.056723170136981985,-0.35012019407579886,-0.09977588024700872,-0.16887308148659652,0.8446160940027011,Critical w2
FD001,test,gru_critical_mse,critical_w3_h64_l1_w30,43,30,130,64,1,0.2,0.001,none,critical_mse,50.0,3.0,2.0,14.587890931354003,10.64090926885605,395.8860297750694,3.25119735302315,5.158809279486536,0.61,7.09740608215332,D:\Beihang\Cmaps_RULE\reports\tables\deep_ablations\fd001\seed_43\critical_w3_h64_l1_w30\metrics.csv,100.0,3.958860297750694,15.76797979619515,11.86658290863037,5.40591544450233,6.349998288839378,6.864008739704783,0.63,7.189925708770752,-0.077789492209442,-0.10902035303231467,-0.3115376263730883,-0.6694311984725168,-0.28558584232880524,-0.03226086216617882,-0.012951462348305742,-0.09340492262087832,-0.477508520400661,-0.16707189431516528,-0.24599511244556818,0.7819260466222524,Critical w3
FD001,test,gru_safety_mse,safety_w1p5_h64_l1_w30,43,30,130,64,1,0.2,0.001,none,safety_mse,50.0,1.5,1.5,14.577538973177434,10.586144058704376,414.7923493214054,5.016946120034049,5.147828860929955,0.56,5.834768877029419,D:\Beihang\Cmaps_RULE\reports\tables\deep_ablations\fd001\seed_43\safety_w1p5_h64_l1_w30\metrics.csv,100.0,4.147923493214054,15.76797979619515,11.86658290863037,5.40591544450233,6.349998288839378,6.864008739704783,0.63,7.189925708770752,-0.07849937090106188,-0.11418030913289452,-0.2648859606910012,-0.23563313742312048,-0.28771659001960215,-0.11778303545797073,-0.2088461838797488,-0.0963398400169782,-0.2616748637213613,-0.21410028517993046,-0.19070499630608997,0.8263763362678875,Safety w1.5
FD001,test,gru_safety_mse,safety_w2_h64_l1_w30,43,30,130,64,1,0.2,0.001,none,safety_mse,50.0,2.0,2.0,14.679426147210757,10.190386559963226,353.89871958625,3.7839272889661686,4.6447462150542655,0.4,3.968422565460205,D:\Beihang\Cmaps_RULE\reports\tables\deep_ablations\fd001\seed_43\safety_w2_h64_l1_w30\metrics.csv,100.0,3.5389871958625,15.76797979619515,11.86658290863037,5.40591544450233,6.349998288839378,6.864008739704783,0.63,7.189925708770752,-0.07153435689515038,-0.15228150914749802,-0.4236532232410452,-0.5176921077081313,-0.390554900765302,-0.45425527136489774,-0.5943121619254221,-0.11190793302132421,-0.45412350423671666,-0.47396846994310254,-0.3466666357337145,0.7070409911760263,Safety w2
FD001,test,gru_safety_mse,safety_w3_h64_l1_w30,43,30,130,64,1,0.2,0.001,none,safety_mse,50.0,3.0,3.0,14.56068376226539,10.407053682804108,301.2168110822849,3.45211720303274,5.098940594371436,0.34,3.129148426055908,D:\Beihang\Cmaps_RULE\reports\tables\deep_ablations\fd001\seed_43\safety_w3_h64_l1_w30\metrics.csv,100.0,3.012168110822849,15.76797979619515,11.86658290863037,5.40591544450233,6.349998288839378,6.864008739704783,0.63,7.189925708770752,-0.07965628516751597,-0.13124247591311294,-0.5848336844720492,-0.6094668184423284,-0.2972588438431458,-0.6167742004214962,-0.8319199397399873,-0.10544938054031446,-0.4533628311427371,-0.6545903772763955,-0.40446752965314897,0.6673320508012683,Safety w3
FD001,test,gru_asymmetric_mse,asymmetric_w2_h64_l1_w30,44,30,130,64,1,0.2,0.001,none,asymmetric_mse,50.0,2.0,2.0,15.034779586612224,10.27379780292511,492.6840584212684,3.938713685702047,5.250080131641952,0.53,5.2845790529251095,D:\Beihang\Cmaps_RULE\reports\tables\deep_ablations\fd001\seed_44\asymmetric_w2_h64_l1_w30\metrics.csv,100.0,4.926840584212684,15.76797979619515,11.86658290863037,5.40591544450233,6.349998288839378,6.864008739704783,0.63,7.189925708770752,-0.04761513221571431,-0.14412953950180984,-0.09279587917748927,-0.47760034903913523,-0.26804829575013145,-0.17284281253991993,-0.30788787230154496,-0.09587233585876208,-0.37282432239463337,-0.16658061079911085,-0.21175908968416873,0.8091596089844298,Asymmetric w2
FD001,test,gru_asymmetric_mse,asymmetric_w3_h64_l1_w30,44,30,130,64,1,0.2,0.001,none,asymmetric_mse,50.0,2.0,3.0,16.146123292114982,11.783827605247495,362.9069576490332,4.290475067282515,5.581147325882914,0.35,3.05769006729126,D:\Beihang\Cmaps_RULE\reports\tables\deep_ablations\fd001\seed_44\asymmetric_w3_h64_l1_w30\metrics.csv,100.0,3.629069576490332,15.76797979619515,11.86658290863037,5.40591544450233,6.349998288839378,6.864008739704783,0.63,7.189925708770752,0.023698688487458656,-0.006998241411053936,-0.3985175061887955,-0.39205707825167024,-0.20689726620329882,-0.5877866636322777,-0.8550210879857679,0.00835022353820236,-0.29947717222748454,-0.5599606909989091,-0.28369587989606376,0.7529956109912844,Asymmetric w3
FD001,test,gru,baseline_lr1e-3_h64_l1_w30,44,30,130,64,1,0.2,0.001,none,mse,50.0,2.0,2.0,15.286170482488195,11.370260682106018,406.6985502308781,6.528110552073127,6.864008739704783,0.6,6.244542999267578,D:\Beihang\Cmaps_RULE\reports\tables\deep_ablations\fd001\seed_44\baseline_lr1e-3_h64_l1_w30\metrics.csv,100.0,4.066985502308781,15.76797979619515,11.86658290863037,5.40591544450233,6.349998288839378,6.864008739704783,0.63,7.189925708770752,-0.03103275892069046,-0.042725056214075206,-0.28459174441959373,0.0276630091438842,0.0,-0.04879016409006701,-0.14097287684169493,-0.03687890756738283,0.0138315045719421,-0.18973663244273734,-0.07092801181272601,0.9315289487943361,Baseline GRU
FD001,test,gru_critical_mse,critical_w2_h64_l1_w30,44,30,130,64,1,0.2,0.001,none,critical_mse,50.0,2.0,2.0,15.236071087106446,11.225652356147766,587.3510767535755,4.858747113326889,6.135353586471318,0.59,7.629854583740235,D:\Beihang\Cmaps_RULE\reports\tables\deep_ablations\fd001\seed_44\critical_w2_h64_l1_w30\metrics.csv,100.0,5.873510767535755,15.76797979619515,11.86658290863037,5.40591544450233,6.349998288839378,6.864008739704783,0.63,7.189925708770752,-0.03431557419211412,-0.05552474259843788,0.08295873482012167,-0.2676739343164657,-0.11222392462582681,-0.06559728237819969,0.05938794751672455,-0.044920158395275994,-0.18994892947114625,0.039927033694692055,-0.06498068472391007,0.9370855632689751,Critical w2
FD001,test,gru_critical_mse,critical_w3_h64_l1_w30,44,30,130,64,1,0.2,0.001,none,critical_mse,50.0,3.0,2.0,14.53924548381896,10.411249775886535,460.5757115351754,4.228313176002602,5.841643403875975,0.54,6.2310278034210205,D:\Beihang\Cmaps_RULE\reports\tables\deep_ablations\fd001\seed_44\critical_w3_h64_l1_w30\metrics.csv,100.0,4.605757115351754,15.76797979619515,11.86658290863037,5.40591544450233,6.349998288839378,6.864008739704783,0.63,7.189925708770752,-0.08112971021554083,-0.1308393601503733,-0.16018673887446172,-0.40665140618440254,-0.1612794733998448,-0.15415067956270795,-0.14313954341677013,-0.10598453518295707,-0.2839654397921237,-0.15441592518210037,-0.1814553000523937,0.8340555267085796,Critical w3
FD001,test,gru_safety_mse,safety_w1p5_h64_l1_w30,44,30,130,64,1,0.2,0.001,none,safety_mse,50.0,1.5,1.5,14.51032367351709,10.717074208259582,333.35222379645865,5.53503380250495,6.4017986314699264,0.55,5.342727441787719,D:\Beihang\Cmaps_RULE\reports\tables\deep_ablations\fd001\seed_44\safety_w1p5_h64_l1_w30\metrics.csv,100.0,3.3335222379645866,15.76797979619515,11.86658290863037,5.40591544450233,6.349998288839378,6.864008739704783,0.63,7.189925708770752,-0.08312091495246696,-0.10188810083749517,-0.4834643324608298,-0.13735687021834622,-0.0697126483918099,-0.13580154092818142,-0.29694455958511434,-0.09250450789498106,-0.10353475930507806,-0.3499186913587388,-0.18198598618626596,0.8336130224315029,Safety w1.5
FD001,test,gru_safety_mse,safety_w2_h64_l1_w30,44,30,130,64,1,0.2,0.001,none,safety_mse,50.0,2.0,2.0,16.398154807123785,11.58081357717514,423.050610711806,6.686942077971904,6.978526642651821,0.3,3.2951465606689454,D:\Beihang\Cmaps_RULE\reports\tables\deep_ablations\fd001\seed_44\safety_w2_h64_l1_w30\metrics.csv,100.0,4.230506107118059,15.76797979619515,11.86658290863037,5.40591544450233,6.349998288839378,6.864008739704783,0.63,7.189925708770752,0.039187528204347816,-0.02437656412816645,-0.24517217366011015,0.05170213771047793,0.01654617632429543,-0.7419373429833455,-0.7802301922553834,0.007405482038090683,0.03412415701738668,-0.5031279706397374,-0.15386611052808666,0.8573868083938763,Safety w2
FD001,test,gru_safety_mse,safety_w3_h64_l1_w30,44,30,130,64,1,0.2,0.001,none,safety_mse,50.0,3.0,3.0,15.62280141808728,11.293947443962097,373.0518764478007,4.623765586064724,5.311679552563362,0.33,3.229887104034424,D:\Beihang\Cmaps_RULE\reports\tables\deep_ablations\fd001\seed_44\safety_w3_h64_l1_w30\metrics.csv,100.0,3.7305187644780067,15.76797979619515,11.86658290863037,5.40591544450233,6.349998288839378,6.864008739704783,0.63,7.189925708770752,-0.0092498120525338,-0.049459333107052174,-0.3709465036686318,-0.3172451083418247,-0.2563835502499428,-0.6466271634820508,-0.800233654619568,-0.029354572579792987,-0.28681432929588374,-0.5471884563597206,-0.2877857860784657,0.7499222188135406,Safety w3
FD002,test,gru_asymmetric_mse,asymmetric_w2_h64_l1_w30,42,30,130,64,1,0.2,0.001,none,asymmetric_mse,50.0,2.0,2.0,18.366699965769502,14.133244094701348,1481.852243385746,6.127295270854822,11.398942693081462,0.3629343629343629,5.211791283375508,D:\Beihang\Cmaps_RULE\reports\tables\deep_ablations\fd002\seed_42\asymmetric_w2_h64_l1_w30\metrics.csv,259.0,5.721437233149599,19.03801467384152,13.929827221572168,7.131325214982409,6.445152007944717,10.183510054975065,0.4015444015444015,5.286871438781267,-0.035898512085394366,0.014497375112831484,-0.22027704340816637,-0.05057479717869111,0.11275085406157119,-0.10109611660643428,-0.014303047416204416,-0.010700568486281441,0.03108802844144004,-0.13898831270974285,-0.039533617584861416,0.9612376389595249,Asymmetric w2
FD002,test,gru_asymmetric_mse,asymmetric_w3_h64_l1_w30,42,30,130,64,1,0.2,0.001,none,asymmetric_mse,50.0,2.0,3.0,22.84220233299876,17.204811254063166,2441.096559419952,5.110076232001663,9.126615867849804,0.2471042471042471,2.443232812476434,D:\Beihang\Cmaps_RULE\reports\tables\deep_ablations\fd002\seed_42\asymmetric_w3_h64_l1_w30\metrics.csv,259.0,9.425083241003676,19.03801467384152,13.929827221572168,7.131325214982409,6.445152007944717,10.183510054975065,0.4015444015444015,5.286871438781267,0.1821720519227822,0.21115668438184382,0.27887748338825213,-0.2321138991746839,-0.10957478559522427,-0.48550781422521033,-0.7719045747445873,0.19666436815231303,-0.17084434238495408,-0.17491435554832335,-0.049698109926988136,0.951516634571881,Asymmetric w3
FD002,test,gru,baseline_lr1e-3_h64_l1_w30,42,30,130,64,1,0.2,0.001,none,mse,50.0,2.0,2.0,19.1442706690345,14.515531384346568,1847.013230680444,6.955990750988542,10.183510054975065,0.4015444015444015,5.286871438781267,D:\Beihang\Cmaps_RULE\reports\tables\deep_ablations\fd002\seed_42\baseline_lr1e-3_h64_l1_w30\metrics.csv,259.0,7.131325214982409,19.03801467384152,13.929827221572168,7.131325214982409,6.445152007944717,10.183510054975065,0.4015444015444015,5.286871438781267,0.0055657364941797535,0.04118682174633759,0.0,0.0762750453151456,0.0,0.0,0.0,0.02337627912025867,0.0381375226575728,0.0,0.02050460059261049,1.0207162641320937,Baseline GRU
FD002,test,gru_critical_mse,critical_w2_h64_l1_w30,42,30,130,64,1,0.2,0.001,none,critical_mse,50.0,2.0,2.0,19.69580243037654,14.945325373682737,1643.1490058717995,5.3833783471045935,8.711451356645545,0.3590733590733591,4.622453833178664,D:\Beihang\Cmaps_RULE\reports\tables\deep_ablations\fd002\seed_42\critical_w2_h64_l1_w30\metrics.csv,259.0,6.344204655875674,19.03801467384152,13.929827221572168,7.131325214982409,6.445152007944717,10.183510054975065,0.4015444015444015,5.286871438781267,0.03396778584366199,0.07036618251951841,-0.11695533822639759,-0.18001209883203775,-0.15613134273372986,-0.11179140569355504,-0.1343009636373188,0.0521669841815902,-0.1680717207828838,-0.12000076144591726,-0.07863516601573695,0.9243771071164489,Critical w2
FD002,test,gru_critical_mse,critical_w3_h64_l1_w30,42,30,130,64,1,0.2,0.001,none,critical_mse,50.0,3.0,2.0,19.78423927369824,14.676313407632836,1750.465400340618,5.016975803491606,8.04330980062553,0.3590733590733591,4.221960297882787,D:\Beihang\Cmaps_RULE\reports\tables\deep_ablations\fd002\seed_42\critical_w3_h64_l1_w30\metrics.csv,259.0,6.758553669268796,19.03801467384152,13.929827221572168,7.131325214982409,6.445152007944717,10.183510054975065,0.4015444015444015,5.286871438781267,0.038447871852653845,0.05220247699213483,-0.053688168888471006,-0.2505008988886444,-0.23592908555632056,-0.11179140569355504,-0.22492711467807697,0.04532517442239434,-0.2432149922224825,-0.1110237145371435,-0.10297117744574388,0.9021529754598755,Critical w3
FD002,test,gru_safety_mse,safety_w1p5_h64_l1_w30,42,30,130,64,1,0.2,0.001,none,safety_mse,50.0,1.5,1.5,19.89368042526712,15.276387413035948,1656.1744950915604,5.540731271767913,9.13773283776869,0.3552123552123552,4.46817465454455,D:\Beihang\Cmaps_RULE\reports\tables\deep_ablations\fd002\seed_42\safety_w1p5_h64_l1_w30\metrics.csv,259.0,6.394496120044635,19.03801467384152,13.929827221572168,7.131325214982409,6.445152007944717,10.183510054975065,0.4015444015444015,5.286871438781267,0.043964362129021946,0.09227594554876302,-0.10905944266667643,-0.15120173093194703,-0.10835744448224824,-0.12260232176749954,-0.16824668990711455,0.06812015383889249,-0.12977958770709763,-0.12724197425199174,-0.06296713604006562,0.9389743315968869,Safety w1.5
FD002,test,gru_safety_mse,safety_w2_h64_l1_w30,42,30,130,64,1,0.2,0.001,none,safety_mse,50.0,2.0,2.0,20.71746239864051,15.723235369649172,1802.511824762158,5.649910398001186,9.154283029021746,0.3204633204633205,3.410663398536476,D:\Beihang\Cmaps_RULE\reports\tables\deep_ablations\fd002\seed_42\safety_w2_h64_l1_w30\metrics.csv,259.0,6.959505114911807,19.03801467384152,13.929827221572168,7.131325214982409,6.445152007944717,10.183510054975065,0.4015444015444015,5.286871438781267,0.08453918618400912,0.12110719375321814,-0.024388714166993886,-0.13168853522590754,-0.10654789042457781,-0.22555029071467728,-0.43831984297634263,0.10282318996861363,-0.11911821282524268,-0.17816189050625192,-0.06481897112096033,0.9372371150053419,Safety w2
FD002,test,gru_safety_mse,safety_w3_h64_l1_w30,42,30,130,64,1,0.2,0.001,none,safety_mse,50.0,3.0,3.0,21.278123108118663,15.70039086084108,2065.764883818113,4.424231690456673,6.408829232625135,0.3281853281853282,3.0242796956802427,D:\Beihang\Cmaps_RULE\reports\tables\deep_ablations\fd002\seed_42\safety_w3_h64_l1_w30\metrics.csv,259.0,7.975926192347927,19.03801467384152,13.929827221572168,7.131325214982409,6.445152007944717,10.183510054975065,0.4015444015444015,5.286871438781267,0.11124170817689528,0.11965322324939578,0.11193069707478603,-0.3762315873393625,-0.46309314351422864,-0.20173964209438194,-0.5585537143403176,0.11544746571314554,-0.4196623654267956,-0.13410799057128187,-0.1461076300949773,0.8640646988140981,Safety w3
FD002,test,gru_asymmetric_mse,asymmetric_w2_h64_l1_w30,43,30,130,64,1,0.2,0.001,none,asymmetric_mse,50.0,2.0,2.0,19.47737445553111,14.269371168033496,1581.0881869863158,5.286430818990906,7.450928989273116,0.3474903474903475,3.608434852025684,D:\Beihang\Cmaps_RULE\reports\tables\deep_ablations\fd002\seed_43\asymmetric_w2_h64_l1_w30\metrics.csv,259.0,6.10458759454176,19.03801467384152,13.929827221572168,7.131325214982409,6.445152007944717,10.183510054975065,0.4015444015444015,5.286871438781267,0.022815754991045108,0.02408297942317939,-0.15545652858652761,-0.19818490673441588,-0.31243102960604646,-0.1445812284237143,-0.3819525410565097,0.02344936720711225,-0.25530796817023116,-0.20936170666331982,-0.14707343587547958,0.8632305829950325,Asymmetric w2
FD002,test,gru_asymmetric_mse,asymmetric_w3_h64_l1_w30,43,30,130,64,1,0.2,0.001,none,asymmetric_mse,50.0,2.0,3.0,20.136823749242385,15.04776593893191,1794.9876247378943,5.7384619670569865,9.459654691228335,0.2972972972972973,3.28529825541964,D:\Beihang\Cmaps_RULE\reports\tables\deep_ablations\fd002\seed_43\asymmetric_w3_h64_l1_w30\metrics.csv,259.0,6.93045414956716,19.03801467384152,13.929827221572168,7.131325214982409,6.445152007944717,10.183510054975065,0.4015444015444015,5.286871438781267,0.05611241367767569,0.07719715319311854,-0.028571736902721717,-0.1161369970639944,-0.07373387038551918,-0.3005854764144369,-0.4757692194231602,0.06665478343539712,-0.0949354337247568,-0.20837454241076014,-0.07888506423337327,0.9241461357858206,Asymmetric w3
FD002,test,gru,baseline_lr1e-3_h64_l1_w30,43,30,130,64,1,0.2,0.001,none,mse,50.0,2.0,2.0,19.03801467384152,13.929827221572168,1874.4423455724489,5.529714604874454,7.156149812800735,0.3899613899613899,4.786804526929229,D:\Beihang\Cmaps_RULE\reports\tables\deep_ablations\fd002\seed_43\baseline_lr1e-3_h64_l1_w30\metrics.csv,259.0,7.237229133484359,19.03801467384152,13.929827221572168,7.131325214982409,6.445152007944717,10.183510054975065,0.4015444015444015,5.286871438781267,0.0,0.0,0.014741334961984416,-0.15319201581312705,-0.35279765006620795,-0.02927038222614144,-0.09936358503225035,0.0,-0.2529948329396675,-0.02478782433360574,-0.09259421909109108,0.9115633202507468,Baseline GRU
FD002,test,gru_critical_mse,critical_w2_h64_l1_w30,43,30,130,64,1,0.2,0.001,none,critical_mse,50.0,2.0,2.0,17.565833312997082,13.012047960030989,1877.7883973614853,6.322005176519915,10.600106173589513,0.4594594594594595,6.008650024885377,D:\Beihang\Cmaps_RULE\reports\tables\deep_ablations\fd002\seed_43\critical_w2_h64_l1_w30\metrics.csv,259.0,7.2501482523609475,19.03801467384152,13.929827221572168,7.131325214982409,6.445152007944717,10.183510054975065,0.4015444015444015,5.286871438781267,-0.0804820263242441,-0.0681566899416305,0.016524835447301423,-0.019291788912889515,0.04009426663408077,0.1347325936562429,0.12797344133016458,-0.0743193581329373,0.010401238860595628,0.07393892647025258,0.003340269065970302,1.003345853981329,Critical w2
FD002,test,gru_critical_mse,critical_w3_h64_l1_w30,43,30,130,64,1,0.2,0.001,none,critical_mse,50.0,3.0,2.0,17.672091358273327,12.91538931228019,1403.9055282963209,5.824465960551467,8.039405363396344,0.4671814671814672,5.152287343294004,D:\Beihang\Cmaps_RULE\reports\tables\deep_ablations\fd002\seed_43\critical_w3_h64_l1_w30\metrics.csv,259.0,5.42048466523676,19.03801467384152,13.929827221572168,7.131325214982409,6.445152007944717,10.183510054975065,0.4015444015444015,5.286871438781267,-0.07445111682385405,-0.07561281408760202,-0.27431184868108743,-0.10126090684613896,-0.23641463010095576,0.1513996461054797,-0.0257859000731277,-0.07503196545572804,-0.16883776847354737,-0.10575248783245571,-0.1165407405872437,0.8899938373664861,Critical w3
FD002,test,gru_safety_mse,safety_w1p5_h64_l1_w30,43,30,130,64,1,0.2,0.001,none,safety_mse,50.0,1.5,1.5,19.17392492563496,13.971351073055194,1535.8383068255305,5.157274737840832,7.510706350909592,0.3822393822393822,3.905311512670922,D:\Beihang\Cmaps_RULE\reports\tables\deep_ablations\fd002\seed_43\safety_w1p5_h64_l1_w30\metrics.csv,259.0,5.929877632531006,19.03801467384152,13.929827221572168,7.131325214982409,6.445152007944717,10.183510054975065,0.4015444015444015,5.286871438781267,0.007113526626716453,0.002976496669666877,-0.18449350430789793,-0.22291993308968353,-0.3044402347031733,-0.049271048881005815,-0.3028891075318211,0.0050450116481916656,-0.2636800838964284,-0.1802867912571557,-0.1463072878351308,0.8638921988300379,Safety w1.5
FD002,test,gru_safety_mse,safety_w2_h64_l1_w30,43,30,130,64,1,0.2,0.001,none,safety_mse,50.0,2.0,2.0,20.93012288923689,14.981472697037066,2433.798040677498,4.4456768498770005,7.093129779304109,0.3706563706563706,3.308606418403419,D:\Beihang\Cmaps_RULE\reports\tables\deep_ablations\fd002\seed_43\safety_w2_h64_l1_w30\metrics.csv,259.0,9.396903631959452,19.03801467384152,13.929827221572168,7.131325214982409,6.445152007944717,10.183510054975065,0.4015444015444015,5.286871438781267,0.09475165528107969,0.07278189975363114,0.2758831523129697,-0.3713960918877734,-0.36164307189659917,-0.0800427074660045,-0.4686995812625608,0.08376677751735542,-0.36651958189218625,0.0007560039743435415,-0.0939989334668291,0.9102837330880454,Safety w2
FD002,test,gru_safety_mse,safety_w3_h64_l1_w30,43,30,130,64,1,0.2,0.001,none,safety_mse,50.0,3.0,3.0,21.7076014671387,16.005937776970587,2200.3380524392046,4.826660369441955,7.446380361297719,0.2895752895752895,2.534242346480086,D:\Beihang\Cmaps_RULE\reports\tables\deep_ablations\fd002\seed_43\safety_w3_h64_l1_w30\metrics.csv,259.0,8.495513715981485,19.03801467384152,13.929827221572168,7.131325214982409,6.445152007944717,10.183510054975065,0.4015444015444015,5.286871438781267,0.1312247446300175,0.13892738006459987,0.17504114421004743,-0.28917342785248357,-0.3130416939896741,-0.32690278464211364,-0.735331945031996,0.13507606234730868,-0.3011075609210788,-0.1780381103135037,-0.11468986962909128,0.8916426264902637,Safety w3
FD002,test,gru_asymmetric_mse,asymmetric_w2_h64_l1_w30,44,30,130,64,1,0.2,0.001,none,asymmetric_mse,50.0,2.0,2.0,21.05534577716013,16.211672465658555,1690.1335168868663,6.297731713829394,9.55566000985858,0.277992277992278,2.8303614877826,D:\Beihang\Cmaps_RULE\reports\tables\deep_ablations\fd002\seed_44\asymmetric_w2_h64_l1_w30\metrics.csv,259.0,6.525612034312226,19.03801467384152,13.929827221572168,7.131325214982409,6.445152007944717,10.183510054975065,0.4015444015444015,5.286871438781267,0.10071673144684384,0.15169912096612737,-0.08876233462441539,-0.02313869837419474,-0.06363610067802244,-0.36772477901847966,-0.6248222226189577,0.1262079262064856,-0.043387399526108594,-0.29251791772156704,-0.06989913034706335,0.9324878748905295,Asymmetric w2
FD002,test,gru_asymmetric_mse,asymmetric_w3_h64_l1_w30,44,30,130,64,1,0.2,0.001,none,asymmetric_mse,50.0,2.0,3.0,22.909431251453533,17.505239286017694,2155.0227282972023,6.172271408151609,9.15750205860848,0.2239382239382239,1.9571268383600533,D:\Beihang\Cmaps_RULE\reports\tables\deep_ablations\fd002\seed_44\asymmetric_w3_h64_l1_w30\metrics.csv,259.0,8.320551074506573,19.03801467384152,13.929827221572168,7.131325214982409,6.445152007944717,10.183510054975065,0.4015444015444015,5.286871438781267,0.18511091821333248,0.22846783949781524,0.15423140572687125,-0.04326131387751234,-0.10619631032420683,-0.5839478866198208,-0.9937491611922075,0.20678937885557386,-0.07472881210085959,-0.31730855908957145,-0.06174933077828573,0.940118516034089,Asymmetric w3
FD002,test,gru,baseline_lr1e-3_h64_l1_w30,44,30,130,64,1,0.2,0.001,none,mse,50.0,2.0,2.0,18.096734558639582,13.656519963934617,1580.4088836765366,6.445152007944717,10.45545386936724,0.4208494208494208,5.761974874150339,D:\Beihang\Cmaps_RULE\reports\tables\deep_ablations\fd002\seed_44\baseline_lr1e-3_h64_l1_w30\metrics.csv,259.0,6.10196480183991,19.03801467384152,13.929827221572168,7.131325214982409,6.445152007944717,10.183510054975065,0.4015444015444015,5.286871438781267,-0.050706241721150486,-0.0198153237538437,-0.15588626380686085,0.0,0.026353992833678796,0.04695698297353307,0.08605361554490895,-0.035260782737497096,0.013176996416839398,-0.04469048227381992,-0.02225808953149254,0.9779877940648477,Baseline GRU
FD002,test,gru_critical_mse,critical_w2_h64_l1_w30,44,30,130,64,1,0.2,0.001,none,critical_mse,50.0,2.0,2.0,17.754067935848827,13.566012466276014,1383.1261588557063,6.275715399181367,9.04233664977738,0.3861003861003861,5.3001124481436825,D:\Beihang\Cmaps_RULE\reports\tables\deep_ablations\fd002\seed_44\critical_w2_h64_l1_w30\metrics.csv,259.0,5.340255439597322,19.03801467384152,13.929827221572168,7.131325214982409,6.445152007944717,10.183510054975065,0.4015444015444015,5.286871438781267,-0.06982308344267503,-0.0264648029211828,-0.2892235948037687,-0.026640735158187157,-0.11885213083206461,-0.03922071305366586,0.002501376483669154,-0.04814394318192891,-0.07274643299512588,-0.15379163154438352,-0.09156066924047943,0.9125059534294935,Critical w2
FD002,test,gru_critical_mse,critical_w3_h64_l1_w30,44,30,130,64,1,0.2,0.001,none,critical_mse,50.0,3.0,2.0,19.692184858537704,14.489015696131585,1667.3592189060046,5.694706509150197,7.60767913385241,0.3513513513513513,3.709111810190797,D:\Beihang\Cmaps_RULE\reports\tables\deep_ablations\fd002\seed_44\critical_w3_h64_l1_w30\metrics.csv,259.0,6.437680381876466,19.03801467384152,13.929827221572168,7.131325214982409,6.445152007944717,10.183510054975065,0.4015444015444015,5.286871438781267,0.03378409674971131,0.03935843976703151,-0.10232879571136233,-0.12379116075662795,-0.29161160125471536,-0.13353139226875338,-0.35443421670296166,0.03657126825837141,-0.20770138100567165,-0.17315580009860992,-0.11476197094863672,0.8915783401979219,Critical w3
FD002,test,gru_safety_mse,safety_w1p5_h64_l1_w30,44,30,130,64,1,0.2,0.001,none,safety_mse,50.0,1.5,1.5,18.74355435522489,14.336760864294634,1570.470964762502,6.455510014184033,10.212057794652782,0.3436293436293436,4.756627169355002,D:\Beihang\Cmaps_RULE\reports\tables\deep_ablations\fd002\seed_44\safety_w1p5_h64_l1_w30\metrics.csv,259.0,6.063594458542479,19.03801467384152,13.929827221572168,7.131325214982409,6.445152007944717,10.183510054975065,0.4015444015444015,5.286871438781267,-0.015587827000495495,0.02879454412159144,-0.16219431257045308,0.001605810375580468,0.00279940804087413,-0.1557545289895051,-0.10568782124187866,0.006603358560547973,0.002202609208227299,-0.14645774384307247,-0.04588392535809907,0.9551528247785194,Safety w1.5
