subset,split,model,window_size,hidden_size,num_layers,dropout,learning_rate,rmse_mean,rmse_std,mae_mean,mae_std,nasa_s_score_mean,nasa_s_score_std,critical_rmse_30_mean,critical_rmse_30_std,critical_rmse_50_mean,critical_rmse_50_std,overestimation_ratio_mean,overestimation_ratio_std,overestimation_magnitude_mean,overestimation_magnitude_std
FD001,test,mlp,30,64,1,0.2,0.001,15.35392805328469,0.1441136256061,11.404419239362085,0.2746141403147262,448.8606681771457,89.30150955274915,4.5379400033505926,0.5356185019494928,5.155848658804801,0.2940710581003881,0.5366666666666667,0.023094010767585,6.086041458447774,0.1805685954916596
FD001,validation,mlp,30,64,1,0.2,0.001,15.958106083127513,1.312128377146435,12.072176058210356,0.7514391733696354,17784.172165362314,8074.740638585626,5.441951021791763,0.2849174599363296,8.697281858943136,0.5330459607461883,0.4763775491418891,0.0357711521011348,5.424124533708472,0.4906655855018766
FD002,test,mlp,30,64,1,0.2,0.001,20.774265697337185,0.5800066539956138,16.419277477755358,0.5382231482735201,2439.8259174752643,79.02178492081714,12.80677111230501,1.6272393996086076,16.504770019449058,1.6560379726994476,0.498069498069498,0.0168297256507362,7.459304183606476,0.4560096755207656
FD002,validation,mlp,30,64,1,0.2,0.001,22.487799432773237,2.58303422604987,18.01406511246766,2.2317314484156787,131701.62594297924,48004.072728200845,16.755001532658707,0.5658161340006259,21.69380714624502,1.3297787300477395,0.5377105422768035,0.0080345054377996,9.739029244465597,0.7539833067834921
FD003,test,mlp,30,64,1,0.2,0.001,14.957857536131664,0.3295965352893756,10.869342974026996,0.3215832312437354,507.28093402624177,84.22196391221685,5.099461508440553,0.9221968277828152,5.963425259344476,1.0345316381612957,0.5033333333333333,0.0152752523165194,6.320482559204102,0.3239412689162858
FD003,validation,mlp,30,64,1,0.2,0.001,14.60791773204096,1.1931274815814767,11.13098542557296,0.6904990670393545,14577.08620275832,2692.26960569898,5.326766230085483,0.3703250926075375,8.441184573206039,0.6960613757669067,0.4764660934604279,0.1024417298766992,5.078011031359771,1.7046501553404116
FD004,test,mlp,30,64,1,0.2,0.001,23.85337781902715,0.1305162802453489,18.763542232974885,0.0844111845325577,7817.427483084307,1049.353013516799,23.31973947022041,1.3731140310898238,25.19773074100627,0.7596199989576311,0.521505376344086,0.0274470132482017,10.279642489648635,0.4485300539613601
FD004,validation,mlp,30,64,1,0.2,0.001,22.95754875935346,1.3017748223278345,17.684843619539734,1.0463466703409885,302729.6929568272,155143.58219720193,16.200193921058176,1.3951174339717032,21.78790744533178,0.9609765144513952,0.4913881195161673,0.045209591926443,8.607084911610432,0.7724356910392198
