subset,contrast_id,baseline,candidate,label,metric,baseline_mean,candidate_mean,candidate_minus_baseline,candidate_change_pct
FD002,cycle_vs_no_cycle,dual_no_cycle_h64_l1_w30,dual_cycle_h64_l1_w30,Cycle minus no-cycle,rmse,17.948433442379542,18.05913155698264,0.11069811460309609,0.6167564147504793
FD002,cycle_vs_no_cycle,dual_no_cycle_h64_l1_w30,dual_cycle_h64_l1_w30,Cycle minus no-cycle,mae,13.35349543920048,13.51998695704314,0.16649151784266003,1.2468010237522384
FD002,cycle_vs_no_cycle,dual_no_cycle_h64_l1_w30,dual_cycle_h64_l1_w30,Cycle minus no-cycle,critical_rmse_50,9.062434053284202,9.536494184460151,0.4740601311759498,5.2310464097021665
FD002,cycle_vs_no_cycle,dual_no_cycle_h64_l1_w30,dual_cycle_h64_l1_w30,Cycle minus no-cycle,overestimation_ratio,0.3989703989703989,0.4298584298584298,0.030888030888030937,7.741935483870982
FD002,cycle_vs_no_cycle,dual_no_cycle_h64_l1_w30,dual_cycle_h64_l1_w30,Cycle minus no-cycle,overestimation_magnitude,5.120100488994113,5.501070490214816,0.3809700012207031,7.440674300037966
FD002,safety_vs_cycle,dual_cycle_h64_l1_w30,dual_cycle_safety_w2_h64_l1_w30,Cycle+safety minus cycle,rmse,18.05913155698264,20.320798761161868,2.261667204179229,12.523676440602404
FD002,safety_vs_cycle,dual_cycle_h64_l1_w30,dual_cycle_safety_w2_h64_l1_w30,Cycle+safety minus cycle,mae,13.51998695704314,15.349034150901756,1.8290471938586172,13.528468627004026
FD002,safety_vs_cycle,dual_cycle_h64_l1_w30,dual_cycle_safety_w2_h64_l1_w30,Cycle+safety minus cycle,critical_rmse_50,9.536494184460151,8.823402161467683,-0.713092022992468,-7.477507029307072
FD002,safety_vs_cycle,dual_cycle_h64_l1_w30,dual_cycle_safety_w2_h64_l1_w30,Cycle+safety minus cycle,overestimation_ratio,0.4298584298584298,0.3474903474903474,-0.08236808236808241,-19.1616766467066
FD002,safety_vs_cycle,dual_cycle_h64_l1_w30,dual_cycle_safety_w2_h64_l1_w30,Cycle+safety minus cycle,overestimation_magnitude,5.501070490214816,3.831595672450317,-1.669474817764499,-30.348180790159375
FD002,safety_vs_rmse_best,dual_no_cycle_h64_l1_w30,dual_cycle_safety_w2_h64_l1_w30,Cycle+safety minus Paper2 RMSE-best,rmse,17.948433442379542,20.320798761161868,2.3723653187823253,13.217673433162897
FD002,safety_vs_rmse_best,dual_no_cycle_h64_l1_w30,dual_cycle_safety_w2_h64_l1_w30,Cycle+safety minus Paper2 RMSE-best,mae,13.35349543920048,15.349034150901756,1.9955387117012773,14.94394273609575
FD002,safety_vs_rmse_best,dual_no_cycle_h64_l1_w30,dual_cycle_safety_w2_h64_l1_w30,Cycle+safety minus Paper2 RMSE-best,critical_rmse_50,9.062434053284202,8.823402161467683,-0.23903189181651818,-2.6376124825967002
FD002,safety_vs_rmse_best,dual_no_cycle_h64_l1_w30,dual_cycle_safety_w2_h64_l1_w30,Cycle+safety minus Paper2 RMSE-best,overestimation_ratio,0.3989703989703989,0.3474903474903474,-0.05148005148005147,-12.903225806451612
FD002,safety_vs_rmse_best,dual_no_cycle_h64_l1_w30,dual_cycle_safety_w2_h64_l1_w30,Cycle+safety minus Paper2 RMSE-best,overestimation_magnitude,5.120100488994113,3.831595672450317,-1.2885048165437958,-25.16561577870386
FD003,cycle_vs_lstm,lstm_baseline_h64_l1_w30,dual_cycle_h64_l1_w30,Cycle minus LSTM baseline,rmse,14.706612569903944,14.766685725605806,0.060073155701861225,0.40847717593918764
FD003,cycle_vs_lstm,lstm_baseline_h64_l1_w30,dual_cycle_h64_l1_w30,Cycle minus LSTM baseline,mae,10.491405270894369,10.505563944180809,0.014158673286440049,0.1349549742942401
FD003,cycle_vs_lstm,lstm_baseline_h64_l1_w30,dual_cycle_h64_l1_w30,Cycle minus LSTM baseline,critical_rmse_50,5.97725869177637,5.477424936870308,-0.49983375490606274,-8.362257360447588
FD003,cycle_vs_lstm,lstm_baseline_h64_l1_w30,dual_cycle_h64_l1_w30,Cycle minus LSTM baseline,overestimation_ratio,0.5666666666666668,0.5566666666666666,-0.01000000000000012,-1.764705882352962
FD003,cycle_vs_lstm,lstm_baseline_h64_l1_w30,dual_cycle_h64_l1_w30,Cycle minus LSTM baseline,overestimation_magnitude,6.755628110567728,6.558964273134868,-0.19666383743285998,-2.9111110649389014
FD003,cycle_vs_no_cycle,dual_no_cycle_h64_l1_w30,dual_cycle_h64_l1_w30,Cycle minus no-cycle,rmse,15.336580585310632,14.766685725605806,-0.5698948597048261,-3.7159186595392137
FD003,cycle_vs_no_cycle,dual_no_cycle_h64_l1_w30,dual_cycle_h64_l1_w30,Cycle minus no-cycle,mae,11.03748049259186,10.505563944180809,-0.5319165484110506,-4.819184493853127
FD003,cycle_vs_no_cycle,dual_no_cycle_h64_l1_w30,dual_cycle_h64_l1_w30,Cycle minus no-cycle,critical_rmse_50,6.081821892079323,5.477424936870308,-0.6043969552090154,-9.937761511828445
